DEARCOS,DECENA,DEFIGUEROA,DEIRO,DELAFE
DEARELLANO,DECERDA,DEFILLO,DEISLA,DELAFUENTE
DEARIAS,DECERVANTES,DEFLORES,DEITA,DELAFUENTES
DEARMAS,DECESPEDES,DEFRESE,DEITURRONDO,DELAFUNTE
DEARO,DECHAVEZ,DEFRISCO,DEJARA,DELAGADILLO
DEARRIBA,DECHOUDENS,DEFUENTES,DEJAUREGUI,DELAGADO
DEARRILLAGA,DECIGA,DEGANI,DEJESU,DELAGARRIGUE
DEARROYO,DECLET,DEGARAY,DEJESUS,DELAGARZA
DEARTEAGA,DECOLLADO,DEGARCIA,DEJESUSGARCIA,DELAGDO
DEASES,DECOLON,DEGARZA,DEJESUSORTIZ,DELAGRANA
DEAVILA,DECONTRERAS,DEGELIA,DEJIMENEZ,DELAGUARDIA
DEAYALA,DECORDOBA,DEGOES,DEJORIA,DELAGUERRA
DEAZEVEDO,DECORDOVA,DEGOLLADO,DEJUAN,DELAGUILA
DEBACA,DECORO,DEGOMEZ,DELAARENA,DELAHERA
DEBARE,DECORONA,DEGONZALES,DELABARCA,DELAHERRAN
DEBARRA,DECORONADO,DEGONZALEZ,DELABARCENA,DELAHOYA
DEBATISTA,DECORSE,DEGRACIA,DELABARRERA,DELAHOZ
DEBATO,DECORTEZ,DEGUARA,DELABARZA,DELAHUERTA
DEBAYONA,DECOS,DEGUARDIA,DELABRA,DELAISLA
DEBESA,DECRISTINO,DEGUERRA,DELACABADA,DELAJARA
DEBONILLA,DECRUZ,DEGUERRERO,DELACAL,DELALASTRA
DEBRAS,DECUEVA,DEGUEVARA,DELACALLE,DELALCAZAR
DEBRAVO,DECUEVAS,DEGUIMERA,DELACAMARA,DELALLATA
DEBRUYAN,DEDELGADO,DEGUTIERREZ,DELACAMPA,DELALLAVE
DEBUENO,DEDIAZ,DEGUZMAN,DELACANAL,DELALLERA
DECABRAL,DEDIEGO,DEHARO,DELACERDA,DELALOZA
DECALDERON,DEDIOS,DEHERNANDEZ,DELACHICA,DELALTO
DECALLE,DEDOMINGUEZ,DEHERRERA,DELACONCEPCION,DELALUZ
DECAMACHO,DEDUARTE,DEHESA,DELACONCHA,DELAMADRID
DECANTU,DEESPARZA,DEHOMBRE,DELACORTE,DELAMANCHA
,,APPENDIX E,,E-23
,CENSUS LIST OF SPANISH SURNAMES,,,
DELAMATA,DELARUA,DELCOLLADO,DELMENDO,DELPUERTO
DELAMAZA,DELASANTOS,DELCORRAL,DELMERCADO,DELRAZO
DELAMELLA,DELASCASAS,DELCORRO,DELMORAL,DELREAL
DELAMERCED,DELASCUEVAS,DELCRISTO,DELMUNDO,DELREY
DELAMO,DELASERNA,DELCUETO,DELMURO,DELRICO
DELAMORA,DELASHERAS,DELCURTO,DELNODAL,DELRIEGO
DELAMORENA,DELASIERRA,DELDAGO,DELOA,DELRINCON
DELAMOTA,DELATEJA,DELEGANIS,DELOEN,DELRIO
DELANDA,DELATEJERA,DELEIJA,DELOERA,DELRISCO
DELANGEL,DELATOBA,DELEON,DELOLMO,DELRIVERO
DELANOVAL,DELATORRE,DELERIO,DELOPEZ,DELROSAL
DELANUEZ,DELATORRES,DELERME,DELORA,DELROSARIO
DELAO,DELATORRIENTE,DELESCAILLE,DELORO,DELSALTO
DELAOSA,DELATRINIDAD,DELEZA,DELOSADA,DELSOL
DELAOSSA,DELAUZ,DELFANTE,DELOSANGELES,DELTEJO
DELAPARRA,DELAVARA,DELFIERRO,DELOSANTOS,DELTIEMPO
DELAPASS,DELAVEGA,DELFIN,DELOSCOBOS,DELTORO
DELAPAZ,DELAVELLANO,DELFRANCIA,DELOSMONTEROS,DELUA
DELAPENA,DELAVICTORIA,DELGADA,DELOSPRADOS,DELUAO
DELAPEZA,DELAVINA,DELGADILL,DELOSREYES,DELUJAN
DELAPIEDRA,DELAYA,DELGADILLO,DELOSRIOS,DELUNA
DELAPLATA,DELAZERDA,DELGADO,DELOSSANT,DELVAL
DELAPORTILLA,DELBARRIO,DELGADODEORAMA,DELOSSANTOS,DELVALLE
DELAPOZA,DELBLANCO,S,DELOYA,DELVILLAR
DELAPRIDA,DELBOSQUE,DELGIORGIO,DELOYOLA,DELVINO
DELAPUENTE,DELBOSQUEZ,DELGODO,DELOZA,DEMACIAS
DELARA,DELBOZQUE,DELHARO,DELOZADA,DEMALADE
DELAREA,DELBREY,DELHIERRO,DELPALACIO,DEMARCHENA
DELAREZA,DELBUSTO,DELHOYO,DELPARDO,DEMARIN
DELARIOS,DELCADO,DELIGANIS,DELPILAR,DEMARQUEZ
DELARIVA,DELCALVO,DELIRA,DELPIN,DEMARRERO
DELAROCA,DELCAMPILLO,DELISEO,DELPINAL,DEMARTINEZ
DELAROCHA,DELCAMPO,DELIZ,DELPINO,DEMATA
DELAROSA,DELCASTILLO,DELJUNCO,DELPORTILLO,DEMATAS
DELAROZA,DELCASTRO,DELLANO,DELPOSO,DEMATEO
DELARRA,DELCERRO,DELLLANO,DELPOZO,DEMEDINA
DELARROYO,DELCID,DELMARGO,DELPRADO,DEMEIRE
E-24,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
DEMENA,DEORTIZ,DERODRIGUEZ,DESTRADA,DEYNES
DEMENDEZ,DEOSDADE,DERODRIQUEZ,DESUACIDO,DEZA
DEMENDOZA,DEOSORIO,DEROJAS,DETAPIA,DEZAMORA
DEMERCADO,DEOTERIS,DEROMERO,DETEJADA,DEZARA
DEMESA,DEOTERO,DEROSARIO,DETEVIS,DEZARRAGA
DEMIGUEL,DEPABLO,DEROZA,DETOLEDO,DEZAYAS
DEMIRANDA,DEPACHECO,DERRERA,DETORRES,DEZUNIGA
DEMOLINA,DEPACO,DERUBIO,DETRANALTES,DIACOS
DEMONTEBELLO,DEPADILLA,DERUEDA,DETRES,DIAGO
DEMONTES,DEPARRA,DERUISA,DETRINIDAD,DIAMOS
DEMONTEVERDE,DEPAZ,DESABOTA,DEULLOA,DIASDELEON
DEMONTOYA,DEPEDRO,DESAENZ,DEVACA,DIAZ
DEMORALES,DEPENA,DESALAS,DEVALDEZ,DIAZACEVEDO
DEMORENO,DEPEREZ,DESALAZAR,DEVALENCIA,DIAZCOLON
DEMOYA,DEPLATA,DESALERNOS,DEVALLE,DIAZCRUZ
DEMUNOZ,DEPONCE,DESALES,DEVALON,DIAZDEARCE
DEMURGA,DEPORTILLO,DESALINAS,DEVARA,DIAZDELCAMPO
DENA,DEPORTO,DESANCHEZ,DEVARGAS,DIAZDELCASTILLO
DENAVA,DEPORTOLA,DESANTIAGO,DEVARONA,DIAZDELEON
DENAVARRO,DEPOZO,DESANTIASGO,DEVASQUEZ,DIAZDEVILLEGAS
DENAVAS,DEPRAD,DESANTOS,DEVAZQUEZ,DIAZMEDINA
DENAVEJAR,DEPRADO,DESARACHO,DEVEGA,DIAZPIEDRA
DENECOCHEA,DEQUESADA,DESCALZO,DEVELASCO,DIAZRIVERA
DENIEVES,DEQUEVEDO,DESEVILLA,DEVELEZ,DIAZRODRIGUEZ
DENINA,DEQUINTANA,DESIERRA,DEVENCENTY,DIEGO
DENOGEAN,DEQUIROZ,DESIGA,DEVERA,DIEGUEZ
DENORIEGA,DERAMIREZ,DESOCARRAS,DEVIA,DIEPPA
DENUNEZ,DERAMOS,DESOCARRAZ,DEVIAN,DIEZ
DEOCA,DERAS,DESOLO,DEVICENTE,DIMAS
DEOCAMPO,DERENIA,DESOSA,DEVICTORIA,DIODONET
DEOCHOA,DEREYES,DESOTO,DEVILA,DIODOSIO
DEOLEO,DERIOS,DESOTOMAYOR,DEVILLA,DIONES
DEOLIVIERA,DERIVAS,DESPANIA,DEVILLAR,DIOS
DEOLMO,DERIVERA,DESPLANTES,DEVILLEGAS,DIOSDADO
DEORO,DERMA,DESPUES,DEVOLIN,DIOSES
DEORTA,DEROBLES,DESRAVINES,DEYA,DIRECTO
DEORTEGA,DEROCA,DESSERO,DEYCAZA,DISARUFINO
,,APPENDIX E,,E-25
,CENSUS LIST OF SPANISH SURNAMES,,,
DISLA,DOPAZO,DUQUE,ECHERRI,EGURE
DISTABILE,DOPICO,DURAN,ECHEVARIA,EGURROLA
DOBAL,DOPORTO,DURANGO,ECHEVARRIA,EGUSQUIZA
DOBAO,DORADO,DURANONA,ECHEVARRIETA,EIRAS
DOBARGANES,DORAME,DURANZA,ECHEVARRIO,EIRIZ
DOBLADO,DORANTES,DURATE,ECHEVERIA,ELEBARIO
DOCAL,DORREGO,DURAZO,ECHEVERRI,ELEGINO
DOCAMPO,DORTA,DURON,ECHEVERRIA,ELEJALDE
DOCE,DORTICOS,ECHABARNE,ECHEVERRY,ELEMEN
DOJAQUEZ,DOSAL,ECHANDI,ECHEVESTE,ELENA
DOLATRE,DOSAMANTES,ECHANDIA,ECHEZABAL,ELENES
DOLMO,DOSELA,ECHANIZ,ECHEZARRETA,ELENEZ
DOMENA,DOVAL,ECHARREN,ECHIRIBEL,ELEVARIO
DOMENECH,DOVALES,ECHARRI,ECHIVERRI,ELEZONDO
DOMENGUEZ,DOVALINA,ECHARTEA,ECHIVESTER,ELGARRESTA
DOMENO,DOVO,ECHAUARRIA,EDERRA,ELGO
DOMENZAIN,DOZAL,ECHAURI,EDESA,ELGUEA
DOMIGUEZ,DSPAIN,ECHAVARIA,EDEZA,ELGUERA
DOMINCO,DUARDO,ECHAVARRI,EDILLO,ELGUESEBA
DOMINGEZ,DUARTE,ECHAVARRIA,EDQUIVEL,ELGUEZABAL
DOMINGNEZ,DUARTES,ECHAVARRY,EDREIRA,ELICIER
DOMINGUEZ,DUBON,ECHAVE,EDROSA,ELISALDA
DOMINGUIZ,DUCOS,ECHAVERIA,EDROSOLAN,ELISALDE
DOMINIGUEZ,DUEN,ECHAVES,EDROZO,ELISALDEZ
DOMINQUEZ,DUENAS,ECHAVESTE,EGANA,ELISARRARAZ
DOMIO,DUENES,ECHAVEZ,EGAS,ELISERIO
DOMONDON,DUENEZ,ECHAZABAL,EGEA,ELISONDO
DONADO,DUENO,ECHAZARRETA,EGIPCIACO,ELIXAVIDE
DONATE,DUENOS,ECHEAGARAY,EGLESIAS,ELIZADE
DONEIS,DUHAGON,ECHEANDIA,EGUED,ELIZAGA
DONES,DUHALDE,ECHEBARRIA,EGUES,ELIZALDA
DONESTEVEZ,DULZAIDES,ECHEGARAY,EGUEZ,ELIZALDE
DONEZ,DUMAGUINDIN,ECHEGOYEN,EGUIA,ELIZALDI
DONIAS,DUMBRIGUE,ECHEGUREN,EGUIGUREN,ELIZANDO
DONJUAN,DUME,ECHEMENDIA,EGUILUZ,ELIZANDRO
DONLUCAS,DUMENG,ECHENIQUE,EGUINO,ELIZARDE
DONOSO,DUMENIGO,ECHERIVEL,EGUIZABAL,ELIZARDI
E-26,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
ELIZARDO,ENCIZO,ERRO,ESCARENIO,ESCORIAZA
ELIZARRARAS,ENDARA,ERROA,ESCARENO,ESCORPISO
ELIZARRARAZ,ENDAYA,ESCABAR,ESCARIZ,ESCORZA
ELIZARRAS,ENDEMANO,ESCABEDO,ESCARPIO,ESCOTA
ELIZONDA,ENDOSO,ESCABI,ESCARRA,ESCOTO
ELIZONDO,ENGRACIO,ESCABIA,ESCARRAMAN,ESCOVADO
ELJAUA,ENGUIDANOS,ESCAJEDA,ESCARREGA,ESCOVAR
ELORDUY,ENJADY,ESCALA,ESCARSEGA,ESCOVEDO
ELORREAGA,ENRIGUEZ,ESCALADA,ESCARSIGA,ESCOVER
ELORRIAGA,ENRIQUE,ESCALANTE,ESCARTIN,ESCRIBA
ELORZA,ENRIQUES,ESCALENTE,ESCARZAGA,ESCRIBANO
ELOSEGUI,ENRIQUEZ,ESCALERA,ESCARZEGA,ESCRICHE
ELOSUA,ENRRIQUEZ,ESCALET,ESCASENA,ESCUADRA
ELUGARDO,ENSENAT,ESCALLE,ESCATEL,ESCUDER
ELVIRA,EPIDENDIO,ESCALLON,ESCATELL,ESCUDERO
ELYCIO,EQUIA,ESCALON,ESCATIOLA,ESCUETA
EMMANUELLI,EQUIHUA,ESCALONA,ESCAURIZA,ESCUJURI
EMMITE,ERAS,ESCALONTE,ESCOBADO,ESCUTIA
EMPASIS,ERASO,ESCAMILLA,ESCOBAL,ESGUERRA
EMPERADOR,ERAUSQUIN,ESCAMILLAS,ESCOBALES,ESPADA
EMPLEO,ERAZO,ESCAMILLO,ESCOBAR,ESPADAS
ENAMORADO,ERCHED,ESCANAME,ESCOBARETE,ESPAILLAT
ENCALADA,ERCILLA,ESCANDELL,ESCOBEBO,ESPALIN
ENCALLADO,ERCILLO,ESCANDON,ESCOBEDA,ESPANA
ENCARNACION,ERDOZAIN,ESCANES,ESCOBEDO,ESPANO
ENCERRADO,EREBIA,ESCANIO,ESCOBER,ESPANOL
ENCHAUTEGUI,EREDIA,ESCANO,ESCOBIDO,ESPANOLA
ENCHINTON,ERES,ESCANUELA,ESCOBIO,ESPARAZA
ENCINA,EREVIA,ESCANUELAS,ESCOBOSA,ESPARRA
ENCINAS,ERIBES,ESCAPA,ESCOBOZA,ESPARSA
ENCINIA,ERIVES,ESCAPITA,ESCOCHEA,ESPARSEN
ENCINIAS,ERIVEZ,ESCAPULE,ESCODEDO,ESPARZ
ENCINIOS,EROLES,ESCAR,ESCOJIDO,ESPARZA
ENCINO,EROSA,ESCARCEGA,ESCOLAR,ESPEJEL
ENCINOSA,ERREA,ESCARCIDA,ESCOMILLA,ESPEJO
ENCISCO,ERRECA,ESCARCIGA,ESCONTRIAS,ESPELETA
ENCISO,ERRISURIZ,ESCARDA,ESCORCIA,ESPENDEZ
,,APPENDIX E,,E-27
,CENSUS LIST OF SPANISH SURNAMES,,,
ESPENOSA,ESQUEDA,ESTEBANEZ,ESTRELLA,EZQUEDA
ESPENOZA,ESQUEDO,ESTEBES,ESTRELLAS,EZQUER
ESPERA,ESQUELL,ESTEBEZ,ESTRELLO,EZQUERRA
ESPERANZA,ESQUENAZI,ESTEFAN,ESTREMERA,EZQUERRO
ESPERAS,ESQUER,ESTEFANI,ESTREMO,EZRATTY
ESPERICUETA,ESQUERA,ESTELA,ESTRINGEL,EZRRE
ESPERIQUETA,ESQUERDO,ESTENOZ,ESTRONZA,FABAL
ESPERO,ESQUERO,ESTEPA,ESTUDILLO,FABELA
ESPERON,ESQUERRA,ESTEPAN,ESTUPINAN,FABELO
ESPIGUL,ESQUERRE,ESTERAS,ETCHEBARREN,FABILA
ESPINA,ESQUEVEL,ESTERO,ETCHEBEHERE,FABRA
ESPINAL,ESQUIBAL,ESTEUES,ETCHECHURY,FABREGAS
ESPINALES,ESQUIBEL,ESTEVA,ETCHEGARAY,FABREGAT
ESPINAR,ESQUIBIAS,ESTEVAN,ETCHEPARE,FABROS
ESPINDOLA,ESQUIERDO,ESTEVANE,ETCHEVERRIA,FABRYGEL
ESPINDULA,ESQUIJAROSA,ESTEVANES,ETCHEVERRY,FACIO
ESPINEIRA,ESQUIJARROSA,ESTEVANEZ,EUDAVE,FACUNDO
ESPINEL,ESQUILIANO,ESTEVES,EUFRACIO,FADRIQUE
ESPINELL,ESQUILIN,ESTEVEZ,EULATE,FAGET
ESPINET,ESQUINCA,ESTEVIS,EURESTE,FAGOAGA
ESPINO,ESQUINEL,ESTEVIZ,EURESTI,FAGUNDO
ESPINOR,ESQUIVAL,ESTIEN,EURIOSTE,FAILA
ESPINOSA,ESQUIVEL,ESTIMBO,EUSEBIO,FAILDE
ESPINOZ,ESQUIVEZ,ESTOLANO,EUSTAQUIO,FAJARDO
ESPINOZA,ESQUIVIAS,ESTOLAS,EUZARRAGA,FALCHE
ESPIRICUETA,ESTABA,ESTOPELLAN,EVANGEL,FALCON
ESPIRITI,ESTABILLO,ESTOPINAN,EVANGELATOS,FALERO
ESPIRITU,ESTADA,ESTOQUE,EVARO,FALLEJO
ESPITALETA,ESTADES,ESTORGA,EVIA,FALOMIR
ESPITIA,ESTALA,ESTRACA,EXIGA,FALQUEZ
ESPLANA,ESTAMPA,ESTRAD,EXINIA,FALTO
ESPONDA,ESTANOL,ESTRADA,EXPARZA,FALU
ESPRIU,ESTAPE,ESTRADAS,EXPOSITO,FAMANIA
ESPRONCEDA,ESTAVILLA,ESTRADE,EYLICIO,FAMILIA
ESPUDO,ESTAVILLO,ESTRADO,EYZAGUIRRE,FANDINO
ESPURVOA,ESTEBAN,ESTRALLA,EZCURRA,FANEGO
ESQUEA,ESTEBANE,ESTRANY,EZETA,FANGON
E-28,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
FANGONILO,FEIGA,FERNENDEZ,FIGAROLA,FLECHA
FANJUL,FEIJOO,FERNIZ,FIGEROA,FLECHES
FARACH,FEITO,FERNIZA,FIGIROVA,FLEITAS
FARAGOZA,FELAN,FERRADAS,FIGOROA,FLEITES
FARFAN,FELANDO,FERRADAZ,FIGUEIRAS,FLEMATE
FARGA,FELIBERTY,FERRAEZ,FIGUERA,FLETE
FARGAS,FELICANO,FERRAIZ,FIGUERAS,FLETES
FARIAS,FELICIANO,FERRALES,FIGUERDA,FLOPES
FARILLAS,FELICITAS,FERRALEZ,FIGUEREDO,FLORATOS
FARINAS,FELICO,FERRANDES,FIGUEREO,FLORENCIA
FARINOS,FELIPE,FERRANDIZ,FIGUERIA,FLORENCIO
FARIOS,FELISCIAN,FERRAS,FIGUERO,FLORES
FARPELLA,FELIU,FERRE,FIGUEROA,FLORESDELGADO
FARRALES,FELIX,FERREGUR,FIGUEROLA,FLOREZ
FARRAY,FELIZ,FERREIRAS,FIGUERON,FLORIDO
FARRERA,FELPETO,FERREIRO,FIGUERORA,FLORIT
FARRIAS,FELUMERO,FERRER,FIGUEROSA,FLORITA
FARROS,FEMAT,FERRERAS,FIGUERRA,FLUXA
FARRULLA,FEMATH,FERRERIS,FIGUROA,FOJO
FAS,FEMATT,FERREYRA,FIGVEROA,FOLGAR
FAUDOA,FENTANES,FERREYRO,FILGUEIRAS,FOLGUEIRA
FAUELA,FENTE,FERREZ,FILIZOLA,FOLGUEIRAS
FAUNI,FEO,FERRUA,FILLAS,FONALLEDAS
FAURA,FERAMISCO,FERRUSCA,FILOTEO,FONCERRADA
FAURIA,FERDIN,FESTEJO,FIMBRES,FONNEGRA
FAUSTINOS,FEREZ,FEYJOO,FIMBREZ,FONSECA
FAUSTO,FERIA,FIALLO,FINALES,FONT
FAVELA,FERMANDEZ,FIALLOS,FIOL,FONTAN
FAVELLA,FERMIN,FIDEL,FIQUEROA,FONTANES
FAVELO,FERNADEZ,FIEROVA,FIRA,FONTANET
FAVILA,FERNANDE,FIERRO,FIRPI,FONTANEY
FAYA,FERNANDEZ,FIERROS,FIUZA,FONTANEZ
FAZ,FERNANDEZCUETO,FIERROZ,FLACO,FONTANILLS
FEAL,FERNANDEZDECAST,FIESTAL,FLAMENCO,FONTANOZA
FEBLES,RO,FIGAL,FLANDES,FONTEBOA
FEBRE,FERNANDEZDELARA,FIGAREDO,FLANDEZ,FONTECHA
FEBRES,FERNANDO,FIGARELLA,FLAQUER,FONTELA
,,APPENDIX E,,E-29
,CENSUS LIST OF SPANISH SURNAMES,,,
FONTENO,FRAIRE,FRESNEDO,FUMERO,GALAN
FONTICIELLA,FRAMIL,FRESNILLO,FUNCIA,GALARCE
FONTICOBA,FRANCA,FRESNO,FUNDORA,GALARRAGA
FORCELLEDO,FRANCISCA,FRESQUES,FUNES,GALARRETA
FORCEN,FRANCO,FRESQUEZ,FUNEZ,GALARSA
FORDIS,FRANCOS,FREYRE,FUNO,GALARTE
FORERO,FRANGUI,FREYTA,FUSANO,GALARZA
FORMANO,FRANJUL,FREYTES,FUSTE,GALARZE
FORMENT,FRANQUERO,FRIAS,FUSTER,GALAVEZ
FORMEZA,FRANQUEZ,FRIAZ,GABALDEN,GALAVIS
FORNARIS,FRANQUI,FRIETZE,GABALDON,GALAVIZ
FORNASERO,FRANQUIZ,FRIGOLA,GABANCHO,GALAZ
FORNOS,FRANSUA,FRISAN,GABASAN,GALBAN
FORNS,FRANZOY,FROMETA,GABELA,GALCERAN
FORTANEL,FRAQUA,FRONDARINA,GABILONDO,GALDAMES
FORTEZ,FRASES,FRONTADO,GABINA,GALDAMEZ
FORTEZA,FRASQUILLO,FRONTELLA,GABINO,GALDEANO
FORTIZ,FRATICELLI,FRONTERAS,GABRILES,GALDOS
FORTUNO,FRAU,FROSTO,GABRILLO,GALDUROZ
FOYO,FRAUSTO,FRUGIA,GACHARNA,GALEANA
FRACISCO,FRAUSTRO,FRUTOS,GACHUPIN,GALEANO
FRADEJAS,FRAXEDAS,FRUTOZ,GADAL,GALENDEZ
FRADERA,FRAYO,FUENMAYOR,GADEA,GALERA
FRAGA,FRAYRE,FUENTAS,GADIA,GALERIA
FRAGINALS,FREDELUCES,FUENTE,GAETAN,GALGUERA
FRAGO,FREGOSA,FUENTECILLA,GAFARE,GALI
FRAGOMENO,FREGOSO,FUENTEFRIA,GAGO,GALIANA
FRAGOSA,FREGOZO,FUENTES,GAHONA,GALICIA
FRAGOSO,FREIJO,FUENTEZ,GAINZA,GALINANES
FRAGOZO,FREIRE,FUENZALIDA,GAITAN,GALIND
FRAGUA,FREIRIA,FUERO,GAITERO,GALINDA
FRAGUADA,FREIXAS,FUERTE,GAIVAN,GALINDEZ
FRAGUAS,FRENES,FUERTES,GAJARDO,GALINDO
FRAGUELA,FRES,FUERTEZ,GAJATE,GALINDRO
FRAGUIO,FRESCAS,FUEYO,GALABEAS,GALINZOGA
FRAIDE,FRESCAZ,FULGENCIO,GALACHE,GALIZ
FRAIJO,FRESNEDA,FULGUEIRA,GALAGARZA,GALLAGA
E-30,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
GALLAGOS,GAMERO,GARATE,GARCIO,GARSA
GALLANES,GAMEROS,GARATEIX,GARDEA,GARSES
GALLARD,GAMEROZ,GARAVITO,GARDIA,GARTICA
GALLARDE,GAMEY,GARAY,GARDUNIO,GARVISO
GALLARDO,GAMEZ,GARAYALDE,GARDUNO,GARZA
GALLARETO,GAMINO,GARAYGORDOBIL,GARDUQUE,GARZACANTU
GALLART,GAMIO,GARAYUA,GAREIA,GARZAGARCIA
GALLARZA,GAMIZ,GARAYZAR,GARFIAS,GARZAGONGORA
GALLARZO,GAMONEDA,GARAZA,GARFIO,GARZAMARTINEZ
GALLASTEGUI,GANADONEGRO,GARBANI,GARGUENA,GARZAPENA
GALLEG,GANAN,GARBAYO,GARI,GARZARO
GALLEGAS,GANCEDO,GARBISO,GARIA,GARZES
GALLEGO,GANCERES,GARBIZO,GARIB,GARZON
GALLEGOES,GANDAR,GARCA,GARIBALDO,GARZONA
GALLEGOS,GANDARA,GARCED,GARIBAY,GARZORIA
GALLEGOZ,GANDARIA,GARCEL,GARIBY,GASCA
GALLEGUS,GANDARILLA,GARCELL,GARICA,GASCOT
GALLENO,GANDARILLAS,GARCEO,GARIFE,GASERO
GALLERAN,GANDIA,GARCERA,GARISPE,GASIO
GALLERITO,GANDON,GARCERAN,GARITA,GASPARDEALBA
GALLINAL,GANDORA,GARCES,GARITE,GASPORRA
GALLINAR,GANIVET,GARCEZ,GARIVAY,GASTELLO
GALLOR,GANUELAS,GARCIA,GARMENDIA,GASTELLUM
GALLOSA,GANUZA,GARCIACARDENAS,GARMENDIZ,GASTELO
GALMES,GANZALEZ,GARCIAGONZALEZ,GARMISA,GASTELUM
GALOFRE,GAONA,GARCIAGUERRERO,GARNICA,GASU
GALORZA,GARABAY,GARCIAGUZMAN,GARRANDES,GATAN
GALVAN,GARABITO,GARCIALOPEZ,GARRASTAZU,GATELL
GALVE,GARACOCHEA,GARCIAMARTINEZ,GARRIDO,GATICA
GALVES,GARAICOECHEA,GARCIAPENA,GARRIGA,GATO
GALVEZ,GARALDE,GARCIARIOS,GARRIGAS,GATSEOS
GAMA,GARAMENDI,GARCIAS,GARRIGO,GATTORNO
GAMALLO,GARAMILLO,GARCIAV,GARRIGOS,GAUBA
GAMARRA,GARANA,GARCIDUENAS,GARRIO,GAUCHAS
GAMAZA,GARANSUAY,GARCIGA,GARROBO,GAUCIN
GAMAZO,GARANZUAY,GARCILASO,GARROCHO,GAUD
GAMBOA,GARAT,GARCILAZO,GARROTE,GAUDIER
,,APPENDIX E,,E-31
,CENSUS LIST OF SPANISH SURNAMES,,,
GAUNA,GELACIO,GINART,GOENAGA,GONZALEZHERNAN
GAUZENS,GELERA,GINARTE,GOICOCHEA,DEZ
GAVALDON,GELI,GINDRO,GOICOURIA,GONZALEZLEON
GAVALES,GELISTA,GINER,GOICURIA,GONZALEZSOTO
GAVAY,GELY,GINET,GOIRICELAYA,GONZALO
GAVIA,GENAO,GINEZ,GOITIA,GONZALVEZ
GAVICA,GENDES,GINORI,GOLDEROS,GONZALVO
GAVIDIA,GENEL,GINORIO,GOMAR,GONZALZ
GAVILA,GENER,GINORIS,GOME,GONZAQUE
GAVILAN,GENERA,GINORY,GOMEZ,GONZELEZ
GAVILANES,GENESTA,GIRADO,GOMEZDEMOLINA,GONZELL
GAVILLA,GENINO,GIRALD,GOMEZTORRES,GONZLAES
GAVILLAN,GENIZ,GIRALDES,GOMEZTREJO,GONZLAEZ
GAVINA,GENOVES,GIRALDEZ,GOMZALEZ,GONZLES
GAVINO,GERALDES,GIRALDO,GONALEZ,GONZLEZ
GAVIRA,GERALDINO,GIRALT,GONAZLEZ,GONZOLES
GAVIRIA,GERALDO,GIRAU,GONDAR,GONZOLEZ
GAVITO,GERARDO,GIRAUDO,GONDREZ,GORBEA
GAXIOLA,GERENA,GIRELA,GONEZ,GORDIANY
GAYA,GEREZ,GIRION,GONGALES,GORDILLO
GAYARRE,GERMENIS,GIRO,GONGALEZ,GORDILS
GAYO,GERMES,GIRON,GONGORA,GORDO
GAYOL,GERMONO,GIRONA,GONI,GORDOA
GAYOSO,GEROLAGA,GIRONELLA,GONSALE,GORENA
GAYOSSO,GERONES,GISBERT,GONSALES,GOROSAVE
GAYTAN,GERRO,GISPERT,GONSALEZ,GOROSTIETA
GAZCA,GERUSA,GIZ,GONZABA,GOROSTIZA
GAZIVODA,GHIGLIOTTY,GLORIA,GONZAES,GOROZA
GAZOLAS,GIJON,GOBEA,GONZAGUE,GORRAIZ
GAZTAMBIDE,GIL,GOCHEZ,GONZAL,GORRICHO
GAZTELU,GILAS,GOCHICOA,GONZALAS,GORRINDO
GEA,GILBES,GODINA,GONZALE,GORRITA
GEADA,GILBUENA,GODINES,GONZALEA,GORRITZ
GEAGA,GILDELAMADRID,GODINET,GONZALES,GORRIZ
GEBARA,GIMENEZ,GODINEZ,GONZALEX,GORTAREZ
GEIGEL,GIMENO,GODOY,GONZALEZ,GORZELA
GELABERT,GIMINEZ,GOENA,GONZALEZDIAZ,GOSALVEZ
E-32,,,,
,,APPENDIX E,,
,CENSUS LIST OF SPANISH SURNAMES,,,
GOTANDA,GRANADAS,GRUESO,GUARDARRAMOS,GUEREQUE
GOTAY,GRANADINO,GRULLON,GUARDERAS,GUERERO
GOTERA,GRANADO,GRUSMAN,GUARDIAN,GUERERRO
GOTIERREZ,GRANADOS,GUABA,GUARDIAS,GUERNICA
GOTOR,GRANADOZ,GUADA,GUARDIOLA,GUERRA
GOVANTES,GRANAS,GUADAGNIN,GUARENO,GUERREO
GOVEA,GRANDA,GUADALAJARA,GUARIS,GUERRER
GOVELLA,GRANDEZ,GUADALUPE,GUARJARDO,GUERRERO
GOYANES,GRANDIO,GUADAMUZ,GUARNERO,GUERRIDO
GOYCO,GRANDOS,GUADARAMA,GUARNEROS,GUERRIOS
GOYCOCHEA,GRANELA,GUADARRAMA,GUARTUCHE,GUERRO
